index,img_name,initial_psnr,final_psnr,psnr_gain
1,0801.png,27.628846540635028,28.92383040265147,1.2949838620164407
2,0802.png,33.163501748587294,34.44100158897904,1.277499840391748
3,0803.png,33.60373803717614,38.314917420140766,4.711179382964623
4,0804.png,25.399736028343607,26.993123485081828,1.5933874567382205
5,0805.png,27.50804924464903,28.24623498766482,0.7381857430157908
6,0806.png,26.281715991517753,27.772312597204632,1.4905966056868785
7,0807.png,19.435746642929445,20.05387474181254,0.6181280988830942
8,0808.png,25.474268160224142,26.567699788804124,1.0934316285799817
9,0809.png,30.461947203782856,31.784564108686613,1.3226169049037573
10,0810.png,25.832087451232105,26.5385365465791,0.7064490953469935
11,0811.png,27.99974254654195,28.857591611863427,0.8578490653214779
12,0812.png,25.62579466915695,27.25238791617569,1.6265932470187394
13,0813.png,28.837359736479726,30.910255152449107,2.0728954159693807
14,0814.png,26.591406049671054,27.743044271480958,1.151638221809904
15,0815.png,31.648492567066192,33.4364306665872,1.787938099521007
16,0816.png,29.709652327200995,31.356884985335476,1.647232658134481
17,0817.png,29.968677948562924,31.61643110796557,1.6477531594026473
18,0818.png,26.56658745789878,28.33849960089161,1.7719121429928286
19,0819.png,26.376546780046723,27.609446209167963,1.2328994291212396
20,0820.png,21.618743306189597,24.14443691546794,2.525693609278342
21,0821.png,25.153657557759846,30.023149580967562,4.869492023207716
22,0822.png,27.979526760905834,30.010601452020747,2.031074691114913
23,0823.png,24.382177524057035,25.528022802342214,1.1458452782851793
24,0824.png,25.34456734552918,27.75874670788395,2.4141793623547727
25,0825.png,24.775244006148025,26.865104872762828,2.089860866614803
26,0826.png,22.97984206268082,23.959839856784477,0.9799977941036566
27,0827.png,30.506986914644166,32.61946805849341,2.1124811438492443
28,0828.png,16.47178218930827,19.913312099214657,3.441529909906386
29,0829.png,25.960431727272432,26.460582673450663,0.5001509461782305
30,0830.png,23.601018476459526,24.25185669787652,0.6508382214169934
31,0831.png,26.765464969883617,29.4019925799535,2.6365276100698836
32,0832.png,27.52940366050396,29.912546251536487,2.3831425910325272
33,0833.png,30.059077081495115,33.20333017899178,3.1442530974966623
34,0834.png,24.408958378234395,25.21305709829969,0.8040987200652943
35,0835.png,22.189844825303467,22.68210267139343,0.4922578460899629
36,0836.png,23.203413656642176,25.13523083018172,1.9318171735395424
37,0837.png,23.79763143038516,25.734193651382018,1.9365622209968585
38,0838.png,36.8882080230865,37.53063454353349,0.642426520446989
39,0839.png,28.144503921075895,28.922021552645703,0.7775176315698076
40,0840.png,27.002345191600053,28.215291185750008,1.2129459941499547
41,0841.png,26.22942208609053,27.628709877041548,1.3992877909510177
42,0842.png,28.352495540349235,29.391248836645005,1.03875329629577
43,0843.png,37.08219763990051,40.60516910904442,3.5229714691439113
44,0844.png,37.948579917797645,42.92463623980789,4.976056322010244
45,0845.png,21.43171756315612,23.320555315167073,1.8888377520109536
46,0846.png,22.213739716472208,24.204399672061687,1.9906599555894786
47,0847.png,25.101038348445314,27.162946315430816,2.061907966985501
48,0848.png,25.072545481419066,26.80329831976707,1.7307528383480033
49,0849.png,19.58315893312274,21.7914929235042,2.208333990381462
50,0850.png,26.733765360720632,28.535272218230464,1.8015068575098319
51,0851.png,26.76345669649906,28.07817099728038,1.314714300781322
52,0852.png,28.96259482374241,29.831254403121115,0.8686595793787042
53,0853.png,30.88836657483385,33.45149975607885,2.5631331812450036
54,0854.png,23.403541683336044,24.651567214017923,1.248025530681879
55,0855.png,28.039812238367936,29.13263564127535,1.0928234029074133
56,0856.png,23.2045564016458,23.956270153137947,0.7517137514921473
57,0857.png,33.99009227122431,34.790268108797,0.800175837572688
58,0858.png,27.024008126751596,28.311268130523217,1.287260003771621
59,0859.png,24.072401713381602,25.067204609050044,0.9948028956684425
60,0860.png,19.6805499461579,20.443145740467745,0.7625957943098456
61,0861.png,21.18937168919938,22.525095550548695,1.3357238613493152
62,0862.png,32.415287532153954,32.993193570874666,0.5779060387207124
63,0863.png,32.065999165984856,32.967503152502296,0.9015039865174401
64,0864.png,28.660049859416464,29.711586347205913,1.0515364877894484
65,0865.png,26.330826374854812,27.102153992759785,0.7713276179049728
66,0866.png,24.32979580000895,24.84966564418133,0.5198698441723799
67,0867.png,26.120111163695594,27.937556138128546,1.8174449744329522
68,0868.png,29.572389680041223,32.20048232293395,2.628092642892728
69,0869.png,22.76252421844044,23.556054530371828,0.7935303119313879
70,0870.png,26.959133361335397,28.26076101567306,1.3016276543376648
71,0871.png,29.419464861627535,31.548907323739794,2.1294424621122587
72,0872.png,22.452145488225288,23.75835519502664,1.3062097068013507
73,0873.png,22.69381037118314,23.663970683509262,0.9701603123261222
74,0874.png,28.18197491651712,29.689946560233196,1.5079716437160755
75,0875.png,22.424768576100625,23.979685346919617,1.5549167708189913
76,0876.png,21.430908199859157,21.96406648889959,0.5331582890404327
77,0877.png,35.4353935160029,39.629978541865974,4.194585025863077
78,0878.png,28.833404265054575,31.680033174665876,2.846628909611301
79,0879.png,25.433139973861017,26.84140062473681,1.4082606508757927
80,0880.png,30.568994138720882,31.821212229758256,1.2522180910373741
81,0881.png,24.98620734936691,25.763456238937003,0.7772488895700924
82,0882.png,31.363360068104686,33.687672799917934,2.3243127318132473
83,0883.png,24.916387394394484,25.984191925262536,1.0678045308680524
84,0884.png,24.116324883236214,25.38277546717003,1.2664505839338176
85,0885.png,21.86240935484941,22.51845260084515,0.6560432459957397
86,0886.png,33.34396200335208,35.645293928783936,2.301331925431853
87,0887.png,23.894460546720634,25.01386209839454,1.1194015516739064
