index,img_name,initial_psnr,final_psnr,psnr_gain
1,0801.png,27.628846540635028,28.75971488000692,1.1308683393718937
2,0802.png,33.163501748587294,33.96666226893231,0.803160520345017
3,0803.png,33.60373803717614,36.78722541302858,3.1834873758524367
4,0804.png,25.399736028343607,26.686446970159906,1.286710941816299
5,0805.png,27.50804924464903,28.205344811226155,0.6972955665771252
6,0806.png,26.281715991517753,27.532505484346554,1.250789492828801
7,0807.png,19.435746642929445,19.845311874322004,0.40956523139255907
8,0808.png,25.474268160224142,26.35707073995219,0.8828025797280468
9,0809.png,30.461947203782856,31.565426494653416,1.1034792908705597
10,0810.png,25.832087451232105,26.45107017041231,0.618982719180206
11,0811.png,27.99974254654195,28.74903662626348,0.7492940797215297
12,0812.png,25.62579466915695,26.951632547996503,1.325837878839554
13,0813.png,28.837359736479726,30.522928201708275,1.685568465228549
14,0814.png,26.591406049671054,27.508705840210457,0.9172997905394027
15,0815.png,31.648492567066192,32.79205118397985,1.1435586169136585
16,0816.png,29.709652327200995,30.99608589862753,1.2864335714265351
17,0817.png,29.968677948562924,31.004903945182416,1.0362259966194927
18,0818.png,26.56658745789878,27.88672010721646,1.320132649317678
19,0819.png,26.376546780046723,27.30470554291123,0.9281587628645056
20,0820.png,21.618743306189597,23.869686290595478,2.2509429844058815
21,0821.png,25.153657557759846,28.571734454817282,3.4180768970574356
22,0822.png,27.979526760905834,29.71756594524327,1.7380391843374348
23,0823.png,24.382177524057035,25.253803677700702,0.8716261536436676
24,0824.png,25.34456734552918,27.27330733636325,1.928739990834071
25,0825.png,24.775244006148025,26.593956804915244,1.8187127987672191
26,0826.png,22.97984206268082,23.750650966408866,0.7708089037280459
27,0827.png,30.506986914644166,32.22380976514021,1.7168228504960439
28,0828.png,16.47178218930827,19.129866261416083,2.658084072107812
29,0829.png,25.960431727272432,26.37532176788166,0.41489004060922596
30,0830.png,23.601018476459526,24.14517402116122,0.5441555447016952
31,0831.png,26.765464969883617,28.95437064418156,2.188905674297942
32,0832.png,27.52940366050396,29.599787765271927,2.0703841047679674
33,0833.png,30.059077081495115,32.74762812624868,2.688551044753563
34,0834.png,24.408958378234395,25.125867387808317,0.7169090095739215
35,0835.png,22.189844825303467,22.613507867179646,0.4236630418761784
36,0836.png,23.203413656642176,24.800695371459625,1.5972817148174485
37,0837.png,23.79763143038516,25.439459509224477,1.6418280788393176
38,0838.png,36.8882080230865,37.02224741425337,0.1340393911668727
39,0839.png,28.144503921075895,28.794053385974532,0.6495494648986373
40,0840.png,27.002345191600053,28.002230631891358,0.9998854402913047
41,0841.png,26.22942208609053,27.371033154896654,1.1416110688061245
42,0842.png,28.352495540349235,29.315871372905633,0.9633758325563981
43,0843.png,37.08219763990051,39.838628985137746,2.756431345237239
44,0844.png,37.948579917797645,40.72053127180697,2.7719513540093246
45,0845.png,21.43171756315612,23.125074482746136,1.6933569195900162
46,0846.png,22.213739716472208,23.816379657073046,1.602639940600838
47,0847.png,25.101038348445314,26.777402161816948,1.6763638133716334
48,0848.png,25.072545481419066,26.53511166746766,1.4625661860485941
49,0849.png,19.58315893312274,21.43589401847934,1.8527350853565991
50,0850.png,26.733765360720632,28.236219270784783,1.5024539100641512
51,0851.png,26.76345669649906,27.7413251687716,0.9778684722725401
52,0852.png,28.96259482374241,29.41787498244346,0.45528015870105065
53,0853.png,30.88836657483385,32.71476943075114,1.8264028559172907
54,0854.png,23.403541683336044,24.496258177116363,1.092716493780319
55,0855.png,28.039812238367936,28.92156915970271,0.8817569213347731
56,0856.png,23.2045564016458,23.658345331961296,0.45378893031549694
57,0857.png,33.99009227122431,34.60255517627533,0.612462905051018
58,0858.png,27.024008126751596,27.995515074414822,0.9715069476632259
59,0859.png,24.072401713381602,24.877098977231597,0.8046972638499952
60,0860.png,19.6805499461579,20.350022766062235,0.6694728199043354
61,0861.png,21.18937168919938,22.288777225103868,1.0994055359044879
62,0862.png,32.415287532153954,32.85242994117353,0.4371424090195788
63,0863.png,32.065999165984856,32.73923704034331,0.6732378743584562
64,0864.png,28.660049859416464,29.491930458190943,0.8318805987744788
65,0865.png,26.330826374854812,26.95457834700048,0.6237519721456692
66,0866.png,24.32979580000895,24.780824174146073,0.45102837413712393
67,0867.png,26.120111163695594,27.527765044296657,1.407653880601064
68,0868.png,29.572389680041223,31.782491543227763,2.210101863186541
69,0869.png,22.76252421844044,23.435915202972236,0.673390984531796
70,0870.png,26.959133361335397,28.05116666406422,1.0920333027288223
71,0871.png,29.419464861627535,31.13233852254264,1.712873660915104
72,0872.png,22.452145488225288,23.57669127118363,1.124545782958343
73,0873.png,22.69381037118314,23.5077962797848,0.8139859086016585
74,0874.png,28.18197491651712,29.464621680890918,1.2826467643737978
75,0875.png,22.424768576100625,23.700424327372872,1.2756557512722466
76,0876.png,21.430908199859157,21.847953515977448,0.41704531611829054
77,0877.png,35.4353935160029,38.494124448764104,3.0587309327612076
78,0878.png,28.833404265054575,31.306901342519787,2.473497077465211
79,0879.png,25.433139973861017,26.64793573235865,1.2147957584976332
80,0880.png,30.568994138720882,31.552629691059852,0.9836355523389706
81,0881.png,24.98620734936691,25.677718165776458,0.6915108164095471
82,0882.png,31.363360068104686,33.278847898851495,1.9154878307468088
83,0883.png,24.916387394394484,25.74510940420857,0.8287220098140864
84,0884.png,24.116324883236214,25.17507489749057,1.0587500142543576
85,0885.png,21.86240935484941,22.425196429781863,0.5627870749324515
86,0886.png,33.34396200335208,34.86564238166526,1.521680378313178
87,0887.png,23.894460546720634,24.828221905442962,0.9337613587223288
