index,img_name,initial_psnr,final_psnr,psnr_gain
1,BaseArchitechture.png,22.059051936327766,13.089644005355277,-8.969407930972489
2,Coffee-Mug.jpg,28.72422220623095,10.591194274777255,-18.133027931453697
