index,img_name,initial_psnr,final_psnr,psnr_gain
1,0801.png,27.628846540635028,28.902544989446607,1.2736984488115795
2,0802.png,33.163501748587294,34.695231551463266,1.5317298028759723
3,0803.png,33.60373803717614,38.608349886719616,5.004611849543473
4,0804.png,25.399736028343607,26.895559982282357,1.49582395393875
5,0805.png,27.50804924464903,28.372508805721644,0.8644595610726142
6,0806.png,26.281715991517753,27.67390167441782,1.3921856829000667
7,0807.png,19.435746642929445,19.98332221509677,0.5475755721673252
8,0808.png,25.474268160224142,26.55313585396804,1.0788676937438986
9,0809.png,30.461947203782856,31.910926256275868,1.4489790524930122
10,0810.png,25.832087451232105,26.60188323388325,0.7697957826511441
11,0811.png,27.99974254654195,28.920025892363938,0.9202833458219892
12,0812.png,25.62579466915695,27.246483575524866,1.620688906367917
13,0813.png,28.837359736479726,30.944152246056902,2.1067925095771756
14,0814.png,26.591406049671054,27.596934112644476,1.005528062973422
15,0815.png,31.648492567066192,33.366857633666484,1.7183650666002919
16,0816.png,29.709652327200995,31.356123497035234,1.6464711698342391
17,0817.png,29.968677948562924,31.51911436244263,1.550436413879705
18,0818.png,26.56658745789878,28.30861593226415,1.7420284743653696
19,0819.png,26.376546780046723,27.668139679823973,1.2915928997772497
20,0820.png,21.618743306189597,23.985994599091857,2.36725129290226
21,0821.png,25.153657557759846,30.45318253676678,5.299524979006932
22,0822.png,27.979526760905834,30.092245017854733,2.1127182569488987
23,0823.png,24.382177524057035,25.5489851353915,1.166807611334466
24,0824.png,25.34456734552918,27.60681873136916,2.2622513858399813
25,0825.png,24.775244006148025,26.87475710116214,2.099513095014114
26,0826.png,22.97984206268082,23.92911800371387,0.9492759410330507
27,0827.png,30.506986914644166,32.4371258689866,1.930138954342432
28,0828.png,16.47178218930827,19.277751962039115,2.805969772730844
29,0829.png,25.960431727272432,26.501349843261117,0.5409181159886849
30,0830.png,23.601018476459526,24.265431601828087,0.6644131253685615
31,0831.png,26.765464969883617,29.387268868592788,2.621803898709171
32,0832.png,27.52940366050396,29.94371653520362,2.414312874699661
33,0833.png,30.059077081495115,33.21594191736643,3.156864835871314
34,0834.png,24.408958378234395,25.190416901101006,0.7814585228666111
35,0835.png,22.189844825303467,22.710322758688477,0.5204779333850098
36,0836.png,23.203413656642176,25.183347549430543,1.9799338927883667
37,0837.png,23.79763143038516,25.711633475163424,1.9140020447782646
38,0838.png,36.8882080230865,37.567401141935996,0.6791931188494971
39,0839.png,28.144503921075895,28.94062832157723,0.7961244005013342
40,0840.png,27.002345191600053,28.189742632135882,1.187397440535829
41,0841.png,26.22942208609053,27.658463557685668,1.4290414715951378
42,0842.png,28.352495540349235,29.423047007812233,1.0705514674629981
43,0843.png,37.08219763990051,40.44464176901044,3.3624441291099316
44,0844.png,37.948579917797645,42.83146645987201,4.882886542074367
45,0845.png,21.43171756315612,23.28157700750124,1.849859444345121
46,0846.png,22.213739716472208,24.269247915272768,2.0555081988005597
47,0847.png,25.101038348445314,27.094574537351466,1.9935361889061518
48,0848.png,25.072545481419066,26.780137884046415,1.7075924026273483
49,0849.png,19.58315893312274,21.66763764217669,2.0844787090539505
50,0850.png,26.733765360720632,28.573637559109596,1.8398721983889637
51,0851.png,26.76345669649906,28.02794020460885,1.264483508109791
52,0852.png,28.96259482374241,29.67208715104575,0.7094923273033409
53,0853.png,30.88836657483385,33.40430790345336,2.5159413286195083
54,0854.png,23.403541683336044,24.656278338991473,1.2527366556554291
55,0855.png,28.039812238367936,29.142305428919045,1.1024931905511082
56,0856.png,23.2045564016458,23.875453543075604,0.6708971414298048
57,0857.png,33.99009227122431,34.81561997766689,0.8255277064425783
58,0858.png,27.024008126751596,28.20826622458848,1.184258097836885
59,0859.png,24.072401713381602,25.127858675209215,1.0554569618276126
60,0860.png,19.6805499461579,20.451934654836407,0.7713847086785073
61,0861.png,21.18937168919938,22.489428848976214,1.3000571597768342
62,0862.png,32.415287532153954,33.05654765617462,0.6412601240206683
63,0863.png,32.065999165984856,33.0440513335479,0.9780521675630425
64,0864.png,28.660049859416464,29.71857496708167,1.0585251076652042
65,0865.png,26.330826374854812,27.078604233008473,0.7477778581536612
66,0866.png,24.32979580000895,24.849886678640164,0.5200908786312155
67,0867.png,26.120111163695594,27.883746048840916,1.763634885145322
68,0868.png,29.572389680041223,32.230061031576284,2.657671351535061
69,0869.png,22.76252421844044,23.535117921851576,0.7725937034111361
70,0870.png,26.959133361335397,28.333043725966217,1.3739103646308202
71,0871.png,29.419464861627535,31.549945464368722,2.130480602741187
72,0872.png,22.452145488225288,23.672825269611387,1.2206797813860994
73,0873.png,22.69381037118314,23.658922732585516,0.965112361402376
74,0874.png,28.18197491651712,29.693081895639732,1.5111069791226122
75,0875.png,22.424768576100625,23.9418442994726,1.517075723371974
76,0876.png,21.430908199859157,21.92697864932129,0.4960704494621311
77,0877.png,35.4353935160029,39.37532079375973,3.93992727775683
78,0878.png,28.833404265054575,31.700527234033082,2.8671229689785065
79,0879.png,25.433139973861017,26.901881248745536,1.4687412748845183
80,0880.png,30.568994138720882,31.843692535983937,1.2746983972630552
81,0881.png,24.98620734936691,25.770793945985005,0.7845865966180945
82,0882.png,31.363360068104686,33.83259422462871,2.4692341565240206
83,0883.png,24.916387394394484,25.880209580046266,0.9638221856517823
84,0884.png,24.116324883236214,25.39819784134666,1.2818729581104478
85,0885.png,21.86240935484941,22.503092498349076,0.6406831434996647
86,0886.png,33.34396200335208,35.67238162651267,2.3284196231605847
87,0887.png,23.894460546720634,25.012212917775898,1.1177523710552641
